File Name,Lines*,Statements,Percent Branch Statements,Method Call Statements,Percent Lines with Comments,Classes and Interfaces,Methods per Class,Average Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9,commit_count,commiter_count,numberOfReportedBugs
src/main/java/org/apache/commons/math/ode/nonstiff/EulerIntegrator.java,63,7,0/0,2,54/0,1,1/00,1/00,68,EulerIntegrator.EulerIntegrator(),1,69,2,0/86,1/00,2,4,1,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/EulerStepInterpolator.java,88,18,22/2,4,47/7,1,4/00,2/50,84,EulerStepInterpolator.computeInterpolatedStateAndDerivatives(),6,88,4,1/83,2/25,3,5,4,4,2,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/GillIntegrator.java,63,8,0/0,8,47/6,1,1/00,1/00,70,GillIntegrator.GillIntegrator(),1,71,2,0/75,1/00,3,4,1,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/GillStepInterpolator.java,133,48,8/3,4,39/8,1,4/00,9/25,100,GillStepInterpolator.computeInterpolatedStateAndDerivatives(),6,119,4,2/48,2/25,4,7,11,14,12,0,0,0,0,0,16,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegrator.java,794,301,6/3,185,34/5,1,8/00,33/00,258,GraggBulirschStoerIntegrator.setStepsizeControl(),13,227,3,2/59,4/29,10,27,39,225,0,0,0,0,0,0,33,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerStepInterpolator.java,337,158,19/0,25,32/6,1,10/00,13/10,190,GraggBulirschStoerStepInterpolator.resetTables(),11,285,7,2/72,4/10,9,18,50,41,21,12,4,3,0,0,16,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/HighamHall54Integrator.java,115,25,8/0,8,36/5,1,4/00,3/25,111,HighamHall54Integrator.estimateError(),3,120,4,1/72,1/50,3,9,6,6,1,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/HighamHall54StepInterpolator.java,106,46,8/7,3,26/4,1,4/00,9/50,71,HighamHall54StepInterpolator.computeInterpolatedStateAndDerivatives(),6,88,4,2/67,2/25,3,5,10,14,14,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/MidpointIntegrator.java,59,7,0/0,2,47/5,1,1/00,1/00,64,MidpointIntegrator.MidpointIntegrator(),1,65,2,0/86,1/00,2,4,1,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/MidpointStepInterpolator.java,100,28,14/3,2,44/0,1,4/00,5/00,86,MidpointStepInterpolator.computeInterpolatedStateAndDerivatives(),6,96,4,2/39,2/25,3,5,6,6,8,0,0,0,0,0,13,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/package-info.java,25,1,0/0,0,0/0,0,0/00,0/00,,,0,25,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/RungeKuttaIntegrator.java,152,68,13/2,30,33/6,1,2/00,27/00,93,RungeKuttaIntegrator.integrate(),10,137,6,2/38,5/50,7,7,29,10,9,5,1,0,0,0,26,3,1
src/main/java/org/apache/commons/math/ode/nonstiff/RungeKuttaStepInterpolator.java,175,64,20/3,19,41/7,1,6/00,7/83,175,RungeKuttaStepInterpolator.readExternal(),8,93,4,1/95,3/17,8,9,29,14,4,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesIntegrator.java,63,7,0/0,2,47/6,1,1/00,1/00,68,ThreeEighthesIntegrator.ThreeEighthesIntegrator(),1,69,2,0/86,1/00,2,4,1,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesStepInterpolator.java,128,42,9/5,2,42/2,1,4/00,8/50,96,ThreeEighthesStepInterpolator.computeInterpolatedStateAndDerivatives(),6,112,4,2/64,2/25,3,5,8,14,12,0,0,0,0,0,13,3,0
src/main/java/org/apache/commons/math/ode/ODEIntegrator.java,141,19,0/0,0,72/3,1,13/00,0/00,,,0,39,1,0/68,0/00,6,13,0,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/ode/package-info.java,163,1,0/0,0,0/0,0,0/00,0/00,,,0,163,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/ode/ParameterConfiguration.java,57,15,0/0,0,36/8,1,4/00,1/25,41,ParameterConfiguration.setHP(),1,42,2,1/13,1/00,3,7,5,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/ode/Parameterizable.java,37,5,0/0,0,40/5,1,2/00,0/00,,,0,33,1,0/40,0/00,3,2,0,0,0,0,0,0,0,0,2,3,0
src/main/java/org/apache/commons/math/ode/ParameterizedODE.java,37,4,0/0,0,43/2,1,2/00,0/00,,,0,33,1,0/50,0/00,2,2,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/ode/ParameterizedWrapper.java,62,22,4/5,5,22/6,1,7/00,1/14,62,ParameterizedWrapper.getParameter(),2,65,3,1/14,1/14,6,8,7,1,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/ode/ParameterJacobianProvider.java,40,4,0/0,0,42/5,1,1/00,0/00,,,0,42,1,0/25,0/00,3,1,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/ode/ParameterJacobianWrapper.java,77,30,10/0,14,26/0,1,4/00,4/50,46,ParameterJacobianWrapper.ParameterJacobianWrapper(),3,57,4,1/60,1/75,5,7,14,3,1,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/ode/sampling/AbstractStepInterpolator.java,503,222,8/6,74,43/3,1,26/00,6/46,211,AbstractStepInterpolator.writeBaseExternal(),6,231,5,2/01,1/73,6,48,119,38,9,2,0,0,0,0,18,3,0
src/main/java/org/apache/commons/math/ode/sampling/DummyStepHandler.java,79,11,0/0,1,58/2,2,2/50,0/40,43,DummyStepHandler.readResolve(),1,50,2,1/09,1/00,2,6,3,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/ode/sampling/FixedStepHandler.java,64,4,0/0,0,68/8,1,2/00,0/00,,,0,52,1,0/50,0/00,2,2,0,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/ode/sampling/NordsieckStepInterpolator.java,247,108,19/4,35,34/0,1,10/00,8/30,254,NordsieckStepInterpolator.readExternal(),9,160,4,2/06,3/20,9,16,49,28,6,0,0,0,0,0,13,3,0
src/main/java/org/apache/commons/math/ode/sampling/package-info.java,60,1,0/0,0,0/0,0,0/00,0/00,,,0,60,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/ode/sampling/StepHandler.java,64,4,0/0,0,67/2,1,2/00,0/00,,,0,53,1,0/50,0/00,2,2,0,0,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/ode/sampling/StepInterpolator.java,143,13,0/0,0,79/0,1,10/00,0/00,,,0,53,1,0/77,0/00,3,10,0,0,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/ode/sampling/StepNormalizer.java,263,72,9/7,34,55/1,1,9/00,5/56,200,StepNormalizer.handleStep(),8,212,4,1/94,2/00,4,18,31,16,3,0,0,0,0,0,19,3,0
src/main/java/org/apache/commons/math/ode/sampling/StepNormalizerBounds.java,74,12,0/0,4,52/7,1,3/00,1/33,60,StepNormalizerBounds.lastIncluded(),1,61,2,1/17,1/00,2,6,4,0,0,0,0,0,0,0,2,3,0
src/main/java/org/apache/commons/math/ode/sampling/StepNormalizerMode.java,66,3,0/0,0,68/2,1,0/00,0/00,,,0,69,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,2,3,0
src/main/java/org/apache/commons/math/ode/SecondaryEquations.java,51,4,0/0,0,56/9,1,2/00,0/00,,,0,44,1,0/50,0/00,2,2,0,0,0,0,0,0,0,0,2,3,0
src/main/java/org/apache/commons/math/ode/SecondOrderDifferentialEquations.java,57,4,0/0,0,64/9,1,2/00,0/00,,,0,53,1,0/50,0/00,2,2,0,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/ode/SecondOrderIntegrator.java,54,5,0/0,0,53/7,1,1/00,0/00,,,0,59,1,0/20,0/00,4,1,0,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/optimization/AbstractConvergenceChecker.java,81,18,0/0,1,46/9,1,4/00,1/50,52,AbstractConvergenceChecker<PAIR>.getAbsoluteThreshold(),1,53,2,1/17,1/00,3,9,6,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/optimization/BaseMultiStartMultivariateRealOptimizer.java,174,61,13/1,14,42/0,2,4/00,4/75,137,BaseMultiStartMultivariateRealOptimizer<FUNC extends MultivariateFunction>.optimize(),5,180,5,1/94,2/50,10,14,20,8,8,2,0,0,0,0,18,3,0
src/main/java/org/apache/commons/math/optimization/BaseMultiStartMultivariateVectorialOptimizer.java,185,69,14/5,14,40/0,2,4/50,5/00,138,BaseMultiStartMultivariateVectorialOptimizer<FUNC extends MultivariateVectorFunction>.optimize(),6,186,5,2/11,2/67,11,14,20,10,11,4,0,0,0,0,15,3,0
src/main/java/org/apache/commons/math/optimization/BaseMultivariateRealOptimizer.java,54,4,0/0,0,57/4,1,1/00,0/00,,,0,56,1,0/25,0/00,3,1,0,0,0,0,0,0,0,0,22,3,0
src/main/java/org/apache/commons/math/optimization/BaseMultivariateVectorialOptimizer.java,56,4,0/0,0,58/9,1,1/00,0/00,,,0,58,1,0/25,0/00,3,1,0,0,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/optimization/BaseOptimizer.java,56,5,0/0,0,60/7,1,3/00,0/00,,,0,42,1,0/60,0/00,2,3,0,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/optimization/BaseSimpleBoundsMultivariateRealOptimizer.java,61,4,0/0,0,60/7,1,1/00,0/00,,,0,63,1,0/25,0/00,3,1,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/ConvergenceChecker.java,43,3,0/0,0,53/5,1,1/00,0/00,,,0,44,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/optimization/DifferentiableMultivariateRealOptimizer.java,33,3,0/0,0,39/4,1,0/00,0/00,,,0,18,0,0/00,0/00,3,0,0,0,0,0,0,0,0,0,13,3,0
src/main/java/org/apache/commons/math/optimization/DifferentiableMultivariateVectorialOptimizer.java,28,3,0/0,0,28/6,1,0/00,0/00,,,0,18,0,0/00,0/00,3,0,0,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/optimization/direct/AbstractSimplex.java,318,84,2/4,65,45/9,1,3/00,21/67,63,AbstractSimplex.AbstractSimplex(),1,98,3,1/64,1/00,13,6,63,2,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/optimization/direct/BaseAbstractScalarOptimizer.java,134,51,7/8,18,38/1,1,9/00,2/67,102,BaseAbstractScalarOptimizer<FUNC extends MultivariateFunction>.optimize(),4,94,3,1/33,1/44,12,15,19,5,0,0,0,0,0,0,16,3,0
src/main/java/org/apache/commons/math/optimization/direct/BaseAbstractSimpleBoundsScalarOptimizer.java,129,53,26/4,13,27/9,1,6/00,5/67,89,BaseAbstractSimpleBoundsScalarOptimizer<FUNC extends MultivariateFunction>.optimize(),15,102,5,2/11,3/33,11,8,12,10,10,2,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/optimization/direct/BaseAbstractVectorialOptimizer.java,149,59,10/2,22,36/9,1,10/00,3/00,104,BaseAbstractVectorialOptimizer<FUNC extends MultivariateVectorFunction>.optimize(),6,96,3,1/42,1/60,12,17,23,7,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java,2286,1278,27/6,772,29/4,2,7/50,80/60,374,BOBYQAOptimizer.bobyqb(),135,451,9+,5/44,22/47,15,54,176,100,118,76,215,217,176,131,35,3,0
src/main/java/org/apache/commons/math/optimization/direct/CMAESOptimizer.java,1270,554,17/9,387,36/5,3,13/67,10/54,359,CMAESOptimizer.doOptimize(),34,389,6,2/53,3/75,23,83,177,152,94,21,5,0,0,0,31,3,0
src/main/java/org/apache/commons/math/optimization/direct/MultiDirectionalSimplex.java,195,54,7/4,26,50/8,1,10/00,3/50,155,MultiDirectionalSimplex.evaluateNewSimplex(),3,171,4,1/78,1/40,5,14,25,8,2,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/optimization/direct/MultivariateFunctionMappingAdapter.java,252,81,14/8,26,48/8,6,3/00,2/28,0,Mapper.{none}(),13,120,5,2/09,2/41,11,11,32,18,5,4,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/optimization/direct/MultivariateFunctionPenaltyAdapter.java,171,44,22/7,11,57/3,1,2/00,14/50,162,MultivariateFunctionPenaltyAdapter.value(),8,171,6,2/36,6/50,8,7,13,4,4,5,3,0,0,0,4,3,0
src/main/java/org/apache/commons/math/optimization/direct/NelderMeadSimplex.java,259,94,19/1,47,42/1,1,9/00,8/00,187,NelderMeadSimplex.iterate(),20,245,5,2/41,3/11,5,17,35,15,15,7,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/optimization/direct/package-info.java,24,1,0/0,0,0/0,0,0/00,0/00,,,0,24,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/direct/PowellOptimizer.java,259,108,1/9,62,32/8,2,1/50,28/67,79,PowellOptimizer.PowellOptimizer(),3,85,3,1/75,2/00,15,8,75,11,0,0,0,0,0,0,27,3,0
src/main/java/org/apache/commons/math/optimization/direct/SimplexOptimizer.java,163,49,10/2,22,48/5,3,2/33,4/71,126,SimplexOptimizer.doOptimize(),6,162,5,2/04,1/71,10,8,16,7,7,3,0,0,0,0,17,3,0
src/main/java/org/apache/commons/math/optimization/fitting/CurveFitter.java,185,53,5/7,28,50/3,2,5/50,2/55,144,TheoreticalValuesFunction.jacobian(),2,186,4,1/51,1/20,10,16,18,8,1,0,0,0,0,0,20,3,0
src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java,315,112,17/9,67,40/0,4,2/50,7/80,221,ParameterGuesser.getInterpolationPointsForY(),4,91,5,2/26,2/56,17,18,25,29,22,3,0,0,0,0,16,3,1
src/main/java/org/apache/commons/math/optimization/fitting/HarmonicFitter.java,332,92,0/0,49,55/4,1,2/00,6/00,44,HarmonicFitter.fit(),1,45,2,1/04,1/00,8,72,12,0,0,0,0,0,0,0,18,3,0
src/main/java/org/apache/commons/math/optimization/fitting/package-info.java,30,1,0/0,0,0/0,0,0/00,0/00,,,0,30,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/fitting/PolynomialFitter.java,52,10,0/0,3,44/2,1,2/00,1/50,43,PolynomialFitter.PolynomialFitter(),1,44,2,0/90,1/00,4,3,3,0,0,0,0,0,0,0,17,3,0
src/main/java/org/apache/commons/math/optimization/fitting/WeightedObservedPoint.java,62,17,0/0,0,38/7,1,4/00,1/50,47,WeightedObservedPoint.getY(),1,48,2,1/18,1/00,3,8,6,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/general/AbstractLeastSquaresOptimizer.java,245,88,5/7,40,44/1,1,9/00,5/89,109,AbstractLeastSquaresOptimizer.updateJacobian(),4,123,4,1/55,1/63,15,20,44,8,1,0,0,0,0,0,46,3,1
src/main/java/org/apache/commons/math/optimization/general/AbstractScalarDifferentiableOptimizer.java,74,18,0/0,4,40/5,1,4/00,1/00,50,AbstractScalarDifferentiableOptimizer.optimize(),1,55,2,0/72,1/00,9,5,4,0,0,0,0,0,0,0,34,3,0
src/main/java/org/apache/commons/math/optimization/general/ConjugateGradientFormula.java,44,2,0/0,0,52/3,1,0/00,0/00,,,0,18,0,0/00,0/00,2,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/general/GaussNewtonOptimizer.java,149,59,1/7,29,34/2,1,5/00,7/80,57,GaussNewtonOptimizer.GaussNewtonOptimizer(),1,107,3,1/93,1/00,14,6,9,30,0,0,0,0,0,0,28,3,0
src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java,840,378,23/3,67,39/0,1,10/00,34/60,272,LevenbergMarquardtOptimizer.doOptimize(),41,351,7,3/43,11/00,9,23,66,93,97,67,21,2,0,0,35,3,2
src/main/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,280,113,19/5,31,36/8,3,3/33,8/30,146,NonLinearConjugateGradientOptimizer.doOptimize(),18,179,5,2/35,3/30,12,14,32,37,14,4,0,0,0,0,32,3,0
src/main/java/org/apache/commons/math/optimization/general/package-info.java,22,1,0/0,0,0/0,0,0/00,0/00,,,0,22,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/general/Preconditioner.java,43,3,0/0,0,53/5,1,1/00,0/00,,,0,44,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/optimization/GoalType.java,29,3,0/0,0,24/1,1,0/00,0/00,,,0,18,0,0/00,0/00,3,0,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,167,47,21/3,12,52/7,1,4/00,8/25,152,LeastSquaresConverter.value(),9,166,4,1/89,3/50,6,8,22,7,4,0,0,0,0,0,16,3,0
src/main/java/org/apache/commons/math/optimization/linear/AbstractLinearOptimizer.java,107,33,3/0,4,42/1,1,6/00,2/00,96,AbstractLinearOptimizer.incrementIterationsCounter(),2,99,3,1/18,1/17,7,14,11,1,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/optimization/linear/LinearConstraint.java,210,51,5/9,14,54/3,1,11/00,2/45,189,LinearConstraint.equals(),5,129,3,1/43,1/45,9,15,23,4,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/optimization/linear/LinearObjectiveFunction.java,126,32,0/0,19,42/1,1,5/00,1/00,57,LinearObjectiveFunction.getValue(),1,58,2,0/88,1/00,9,18,5,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/optimization/linear/LinearOptimizer.java,80,10,0/0,0,63/7,1,4/00,0/00,,,0,58,1,0/40,0/00,6,4,0,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/optimization/linear/NoFeasibleSolutionException.java,35,7,0/0,1,28/6,1,1/00,1/00,37,NoFeasibleSolutionException.NoFeasibleSolutionException(),1,38,2,0/57,1/00,4,2,1,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/optimization/linear/package-info.java,22,1,0/0,0,0/0,0,0/00,0/00,,,0,22,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/linear/Relationship.java,57,16,43/8,3,29/8,1,3/00,3/00,56,Relationship.oppositeRelationship(),2,59,4,2/06,1/33,2,5,2,4,3,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java,172,76,23/7,47,28/5,1,7/00,8/29,88,SimplexSolver.getPivotRow(),11,120,6,2/41,3/71,7,11,28,13,9,7,1,0,0,0,15,3,1
src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,555,212,18/4,167,38/9,1,31/00,4/71,178,SimplexTableau.createTableau(),12,356,5,2/00,2/68,18,44,89,42,18,1,0,0,0,0,25,3,4
src/main/java/org/apache/commons/math/optimization/linear/UnboundedSolutionException.java,35,7,0/0,1,28/6,1,1/00,1/00,37,UnboundedSolutionException.UnboundedSolutionException(),1,38,2,0/57,1/00,4,2,1,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateRealOptimizer.java,48,6,0/0,1,41/7,1,1/00,1/00,46,MultiStartDifferentiableMultivariateRealOptimizer.MultiStartDifferentiableMultivariateRealOptimizer(),1,49,2,0/50,1/00,4,1,1,0,0,0,0,0,0,0,14,3,0
src/main/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateVectorialOptimizer.java,49,6,0/0,1,40/8,1,1/00,1/00,46,MultiStartDifferentiableMultivariateVectorialOptimizer.MultiStartDifferentiableMultivariateVectorialOptimizer(),1,50,2,0/50,1/00,4,1,1,0,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizer.java,48,6,0/0,1,41/7,1,1/00,1/00,46,MultiStartMultivariateRealOptimizer.MultiStartMultivariateRealOptimizer(),1,49,2,0/50,1/00,4,1,1,0,0,0,0,0,0,0,13,3,0
src/main/java/org/apache/commons/math/optimization/MultivariateRealOptimizer.java,31,3,0/0,0,35/5,1,0/00,0/00,,,0,18,0,0/00,0/00,3,0,0,0,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/optimization/package-info.java,72,1,0/0,0,0/0,0,0/00,0/00,,,0,72,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/optimization/RealPointValuePair.java,77,18,0/0,3,44/2,1,5/00,1/40,44,RealPointValuePair.getValue(),1,45,2,1/22,1/00,3,8,7,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/optimization/SimpleRealPointChecker.java,82,15,13/3,9,48/8,1,3/00,3/00,72,SimpleRealPointChecker.converged(),4,82,4,1/73,2/00,3,3,5,3,1,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/optimization/SimpleScalarValueChecker.java,77,12,0/0,9,51/9,1,3/00,2/00,72,SimpleScalarValueChecker.converged(),2,52,2,1/25,1/33,3,3,6,0,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,84,16,12/5,9,48/8,1,3/00,3/67,71,SimpleVectorialPointChecker.converged(),4,83,4,2/00,2/00,2,3,5,5,1,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/optimization/SimpleVectorialValueChecker.java,85,17,11/8,9,48/2,1,3/00,3/67,73,SimpleVectorialValueChecker.converged(),4,85,4,1/88,2/00,3,3,5,5,1,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/optimization/univariate/AbstractUnivariateRealOptimizer.java,147,54,5/6,14,37/4,1,11/00,2/36,112,AbstractUnivariateRealOptimizer.optimize(),3,104,3,1/39,1/27,9,19,22,4,0,0,0,0,0,0,26,3,0
src/main/java/org/apache/commons/math/optimization/univariate/BaseUnivariateRealOptimizer.java,81,7,0/0,0,65/4,1,2/00,0/00,,,0,59,1,0/29,0/00,5,2,0,0,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/optimization/univariate/BracketFinder.java,260,117,11/1,22,36/2,1,12/00,7/25,112,BracketFinder.search(),11,150,5,2/45,2/08,8,22,31,33,11,12,0,0,0,0,13,3,0
src/main/java/org/apache/commons/math/optimization/univariate/BrentOptimizer.java,249,132,27/3,25,26/5,1,3/00,39/00,108,BrentOptimizer.doOptimize(),41,183,8,3/80,15/00,8,7,28,14,16,30,23,4,2,0,28,3,1
src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java,183,65,12/3,15,41/0,2,4/50,4/33,72,MultiStartUnivariateRealOptimizer<FUNC extends UnivariateFunction>.optimize(),4,190,5,1/89,2/22,12,15,20,8,9,2,0,0,0,0,16,3,1
src/main/java/org/apache/commons/math/optimization/univariate/package-info.java,22,1,0/0,0,0/0,0,0/00,0/00,,,0,22,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/univariate/UnivariateRealOptimizer.java,26,3,0/0,0,23/1,1,0/00,0/00,,,0,17,0,0/00,0/00,3,0,0,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/optimization/univariate/UnivariateRealPointValuePair.java,61,13,0/0,0,44/3,1,3/00,1/33,44,UnivariateRealPointValuePair.getValue(),1,46,2,1/08,1/00,3,6,4,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/optimization/VectorialConvergenceChecker.java,50,3,0/0,0,60/0,1,1/00,0/00,,,0,53,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/optimization/VectorialPointValuePair.java,87,20,0/0,6,44/8,1,6/00,1/33,46,VectorialPointValuePair.getValueRef(),1,47,2,1/25,1/00,3,9,8,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/package-info.java,20,1,0/0,0,0/0,0,0/00,0/00,,,0,20,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/random/AbstractRandomGenerator.java,254,58,15/5,17,62/6,1,11/00,3/64,106,AbstractRandomGenerator.nextBytes(),5,112,5,2/02,1/82,4,14,24,11,3,2,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/random/AbstractWell.java,155,49,8/2,18,49/7,1,7/00,4/29,153,AbstractWell.setSeed(),4,164,4,1/80,1/57,3,16,20,8,2,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/random/BitsStreamGenerator.java,138,64,10/9,23,32/6,1,9/00,5/11,137,BitsStreamGenerator.nextInt(),4,140,4,2/09,1/78,4,14,21,22,3,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/random/CorrelatedRandomVectorGenerator.java,164,42,11/9,17,53/7,1,6/00,4/50,165,CorrelatedRandomVectorGenerator.nextVector(),4,177,4,1/69,1/83,5,10,21,5,1,0,0,0,0,0,14,3,0
src/main/java/org/apache/commons/math/random/EmpiricalDistribution.java,121,18,0/0,0,71/1,1,9/00,0/00,,,0,59,1,0/50,0/00,9,9,0,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/random/EmpiricalDistributionImpl.java,494,185,11/4,96,46/2,5,5/20,4/62,433,EmpiricalDistributionImpl.getNextValue(),7,449,6,2/12,1/81,20,34,64,47,18,2,2,0,0,0,21,3,0
src/main/java/org/apache/commons/math/random/GaussianRandomGenerator.java,40,7,0/0,1,35/0,1,2/00,1/00,36,GaussianRandomGenerator.nextNormalizedDouble(),1,37,2,1/00,1/00,2,3,2,0,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/random/ISAACRandom.java,248,146,6/8,32,23/0,1,14/00,8/07,202,ISAACRandom.initState(),5,143,4,1/98,1/71,3,30,82,29,2,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/random/JDKRandomGenerator.java,43,12,8/3,2,25/6,1,2/00,3/00,39,JDKRandomGenerator.setSeed(),2,45,3,1/33,1/50,3,3,5,1,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/random/MersenneTwister.java,221,82,12/2,16,51/1,1,8/00,8/00,163,MersenneTwister.setSeed(),7,181,4,2/34,2/25,4,14,27,24,13,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/random/NormalizedRandomGenerator.java,34,3,0/0,0,41/2,1,1/00,0/00,,,0,36,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,5,3,0
